-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  0.0   Longitude -75.65 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 229.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,CLOUD_AMT,ALLSKY_SFC_SW_DWN
2020,1,19,22,23.96,97.9,0.51,95.52,0.0
2020,1,19,23,23.8,98.3,0.42,98.0,0.0
2020,1,20,0,23.7,98.31,0.46,99.52,0.0
2020,1,20,1,23.53,98.52,0.53,99.25,0.0
2020,1,20,2,23.35,98.71,0.86,98.74,0.0
2020,1,20,3,23.17,99.04,0.98,96.27,0.0
2020,1,20,4,23.0,99.19,0.92,96.84,0.0
2020,1,20,5,22.76,99.29,0.71,95.24,0.0
2020,1,20,6,22.79,99.31,0.52,99.72,12.2
2020,1,20,7,23.46,98.58,0.39,97.44,90.12
2020,1,20,8,24.02,97.68,0.48,97.62,177.85
2020,1,20,9,24.55,95.24,0.69,99.46,275.67
2020,1,20,10,25.4,90.18,0.71,98.66,342.05
2020,1,20,11,26.38,83.64,0.69,98.85,381.08
2020,1,20,12,27.09,79.45,0.67,98.98,434.1
2020,1,20,13,27.25,79.48,0.62,96.61,482.77
2020,1,20,14,27.07,82.22,0.53,97.19,432.23
2020,1,20,15,26.78,85.64,0.52,70.8,379.6
2020,1,20,16,26.38,89.83,0.52,70.95,216.62
2020,1,20,17,25.87,94.04,0.49,71.65,71.47
2020,1,20,18,25.21,97.15,0.59,67.77,0.0
2020,1,20,19,24.87,97.69,0.69,85.27,0.0
2020,1,20,20,24.53,98.14,0.62,91.19,0.0
2020,1,20,21,24.27,97.59,0.68,52.77,0.0
2020,1,20,22,23.93,98.15,0.73,55.16,0.0
2020,1,20,23,23.65,98.91,0.72,50.53,0.0
2020,1,21,0,23.63,98.13,0.69,58.63,0.0
2020,1,21,1,23.44,98.15,0.55,91.23,0.0
2020,1,21,2,23.23,97.92,0.64,100.0,0.0
2020,1,21,3,23.04,97.83,0.67,100.0,0.0
2020,1,21,4,22.81,98.46,0.75,100.0,0.0
2020,1,21,5,22.66,98.92,0.82,99.14,0.0
2020,1,21,6,22.82,98.47,0.67,99.28,18.95
2020,1,21,7,23.75,96.6,0.4,99.49,110.4
2020,1,21,8,25.06,90.84,0.23,99.92,238.65
2020,1,21,9,26.68,80.11,0.27,99.87,305.48
2020,1,21,10,28.02,73.87,0.29,99.13,398.25
2020,1,21,11,28.81,71.61,0.33,99.87,494.73
2020,1,21,12,29.33,70.31,0.4,98.88,579.33
2020,1,21,13,29.5,70.26,0.41,93.7,621.17
2020,1,21,14,29.29,71.69,0.44,78.16,486.98
2020,1,21,15,28.72,75.78,0.45,83.18,307.85
2020,1,21,16,28.1,81.76,0.39,89.32,178.75
2020,1,21,17,27.35,88.52,0.3,94.13,63.6
2020,1,21,18,26.37,95.19,0.55,99.76,0.0
2020,1,21,19,25.94,94.84,0.73,96.67,0.0
2020,1,21,20,25.81,93.58,0.72,66.13,0.0
2020,1,21,21,25.47,94.46,0.87,61.82,0.0
2020,1,21,22,25.15,95.58,0.91,40.14,0.0
2020,1,21,23,24.92,96.55,0.91,48.65,0.0
2020,1,22,0,24.68,97.64,0.97,38.37,0.0
2020,1,22,1,24.26,99.74,1.14,13.8,0.0
2020,1,22,2,23.74,100.0,1.13,32.41,0.0
2020,1,22,3,23.64,100.0,0.94,20.79,0.0
2020,1,22,4,23.71,100.0,0.81,25.68,0.0
2020,1,22,5,23.62,100.0,0.92,28.12,0.0
2020,1,22,6,23.75,99.27,0.8,22.16,26.77
2020,1,22,7,25.05,93.71,0.54,17.23,192.93
2020,1,22,8,26.64,86.75,0.55,9.27,426.45
2020,1,22,9,28.09,79.81,0.83,27.0,612.08
2020,1,22,10,29.07,75.14,0.91,44.77,723.33
2020,1,22,11,29.77,72.01,0.9,15.73,918.55
2020,1,22,12,30.18,70.29,0.84,17.24,930.92
2020,1,22,13,30.37,69.88,0.79,33.76,834.08
2020,1,22,14,30.28,70.85,0.78,12.38,750.88
2020,1,22,15,29.89,73.46,0.79,19.41,540.22
2020,1,22,16,29.3,78.32,0.71,42.4,316.45
2020,1,22,17,28.33,86.64,0.5,68.9,101.2
2020,1,22,18,26.91,94.5,0.6,97.94,0.0
2020,1,22,19,26.15,96.99,0.77,96.89,0.0
2020,1,22,20,25.88,97.42,0.79,98.07,0.0
2020,1,22,21,25.58,98.03,0.68,84.55,0.0
2020,1,22,22,25.28,98.73,0.82,90.31,0.0
2020,1,22,23,25.45,96.68,0.73,77.93,0.0
2020,1,23,0,24.96,98.14,0.94,62.98,0.0
2020,1,23,1,24.89,97.65,0.99,75.7,0.0
2020,1,23,2,25.0,96.28,0.87,64.65,0.0
2020,1,23,3,25.0,95.47,0.86,24.31,0.0
2020,1,23,4,24.82,96.21,0.7,57.63,0.0
2020,1,23,5,24.54,97.54,0.6,79.79,0.0
2020,1,23,6,24.45,98.29,0.59,71.47,25.52
2020,1,23,7,25.29,94.38,0.56,62.92,171.5
2020,1,23,8,26.28,89.69,0.49,54.25,364.98
2020,1,23,9,27.29,84.01,0.78,37.72,613.53
2020,1,23,10,28.04,79.45,0.91,35.25,772.7
2020,1,23,11,28.7,76.18,0.83,7.58,939.5
2020,1,23,12,29.1,74.65,0.67,30.71,922.95
2020,1,23,13,29.25,74.55,0.53,21.31,844.05
2020,1,23,14,29.06,76.45,0.51,22.75,709.03
2020,1,23,15,28.53,81.27,0.52,14.24,549.7
2020,1,23,16,27.93,87.32,0.46,40.98,315.45
2020,1,23,17,27.15,93.36,0.42,69.57,102.57
2020,1,23,18,26.2,97.03,0.74,99.46,0.0
2020,1,23,19,25.63,98.58,0.87,98.94,0.0
2020,1,23,20,25.3,99.64,0.82,99.09,0.0
2020,1,23,21,25.09,100.0,0.63,99.05,0.0
2020,1,23,22,24.88,100.0,0.88,99.5,0.0
2020,1,23,23,24.69,100.0,1.03,98.93,0.0
2020,1,24,0,24.68,100.0,0.98,99.34,0.0
2020,1,24,1,24.56,99.9,0.98,99.69,0.0
2020,1,24,2,24.31,100.0,1.05,99.14,0.0
2020,1,24,3,24.34,99.46,0.98,98.65,0.0
2020,1,24,4,24.41,98.44,0.89,97.73,0.0
2020,1,24,5,24.08,99.83,1.05,97.84,0.0
2020,1,24,6,23.9,99.83,0.98,99.17,16.25
2020,1,24,7,24.78,96.46,0.62,99.75,107.88
2020,1,24,8,25.57,93.54,0.52,99.31,247.95
2020,1,24,9,26.19,92.23,0.55,99.11,392.88
2020,1,24,10,26.81,90.42,0.7,99.36,566.03
2020,1,24,11,27.14,88.59,0.92,99.66,696.85
2020,1,24,12,27.25,86.42,1.04,99.91,724.38
2020,1,24,13,27.14,84.48,0.98,99.93,654.05
2020,1,24,14,26.91,83.8,0.81,99.66,518.58
2020,1,24,15,26.62,84.15,0.66,99.25,319.15
2020,1,24,16,26.31,86.04,0.46,99.48,177.43
2020,1,24,17,25.72,91.02,0.34,98.8,60.45
2020,1,24,18,25.01,95.48,0.64,97.4,0.0
2020,1,24,19,24.54,95.61,0.86,97.46,0.0
2020,1,24,20,24.16,96.38,1.01,97.52,0.0
2020,1,24,21,23.94,96.45,1.07,99.29,0.0
2020,1,24,22,23.86,96.08,1.01,100.0,0.0
2020,1,24,23,23.78,95.87,0.94,100.0,0.0
2020,1,25,0,23.57,96.66,0.94,99.65,0.0
2020,1,25,1,23.27,98.19,0.97,99.96,0.0
2020,1,25,2,23.02,99.37,1.03,99.99,0.0
2020,1,25,3,22.99,99.17,0.98,99.28,0.0
2020,1,25,4,23.06,98.18,0.86,99.48,0.0
2020,1,25,5,22.9,98.48,0.93,99.93,0.0
2020,1,25,6,22.78,97.72,1.02,100.0,5.72
2020,1,25,7,23.84,94.96,0.45,99.28,40.97
2020,1,25,8,24.85,90.75,0.11,99.33,86.95
2020,1,25,9,25.65,87.45,0.06,89.75,126.1
2020,1,25,10,26.42,83.09,0.07,99.92,322.85
2020,1,25,11,27.31,77.69,0.11,98.77,461.15
2020,1,25,12,27.93,74.37,0.3,99.42,605.17
2020,1,25,13,28.02,74.68,0.53,92.59,586.47
2020,1,25,14,27.92,75.9,0.72,72.42,548.2
2020,1,25,15,27.73,77.69,0.79,82.49,377.75
2020,1,25,16,27.25,81.73,0.61,88.19,216.6
2020,1,25,17,26.44,90.31,0.34,94.08,75.65
2020,1,25,18,25.46,95.49,0.75,99.04,0.0
2020,1,25,19,24.72,97.26,1.06,99.01,0.0
2020,1,25,20,24.2,98.93,1.03,98.51,0.0
2020,1,25,21,23.95,99.96,0.88,98.51,0.0
2020,1,25,22,23.77,100.0,0.85,100.0,0.0
2020,1,25,23,23.57,100.0,1.0,100.0,0.0
2020,1,26,0,23.38,100.0,1.18,99.17,0.0
2020,1,26,1,23.24,100.0,1.21,99.85,0.0
2020,1,26,2,23.04,100.0,1.23,100.0,0.0
2020,1,26,3,22.85,100.0,1.27,100.0,0.0
2020,1,26,4,22.9,99.81,1.24,100.0,0.0
2020,1,26,5,23.16,97.94,1.05,100.0,0.0
2020,1,26,6,23.34,97.06,0.91,99.59,17.35
2020,1,26,7,24.27,99.12,0.32,99.67,116.88
2020,1,26,8,25.38,95.34,0.38,98.75,256.4
2020,1,26,9,26.9,84.11,0.56,88.35,448.25
2020,1,26,10,28.59,74.44,0.64,97.36,592.92
2020,1,26,11,29.5,70.65,0.68,95.95,664.58
2020,1,26,12,29.93,68.81,0.61,96.6,701.53
2020,1,26,13,30.14,68.26,0.52,95.39,673.95
2020,1,26,14,30.0,69.21,0.39,96.01,595.4
2020,1,26,15,29.53,72.71,0.24,95.9,406.08
2020,1,26,16,28.94,78.95,0.12,95.36,229.25
2020,1,26,17,27.7,92.71,0.18,93.88,89.2
2020,1,26,18,26.15,88.83,0.49,94.65,0.0
2020,1,26,19,25.94,88.9,0.64,92.96,0.0
2020,1,26,20,25.74,89.64,0.75,92.54,0.0
2020,1,26,21,25.63,89.97,0.73,95.95,0.0
2020,1,26,22,25.52,90.51,0.59,92.47,0.0
2020,1,26,23,25.34,91.54,0.42,98.62,0.0
2020,1,27,0,25.11,92.7,0.23,98.6,0.0
2020,1,27,1,24.88,93.67,0.14,91.44,0.0
2020,1,27,2,24.67,94.41,0.17,86.52,0.0
2020,1,27,3,24.52,94.85,0.17,79.38,0.0
2020,1,27,4,24.43,94.95,0.16,61.7,0.0
2020,1,27,5,24.32,95.23,0.37,26.52,0.0
2020,1,27,6,24.2,94.3,0.62,18.16,31.1
2020,1,27,7,24.82,94.8,0.44,10.81,235.02
2020,1,27,8,26.54,86.0,0.37,1.85,485.7
2020,1,27,9,28.02,79.28,0.61,0.31,712.9
2020,1,27,10,29.03,75.25,0.81,2.16,881.17
2020,1,27,11,29.74,72.63,0.94,58.78,821.72
2020,1,27,12,30.12,71.1,0.99,23.53,883.38
2020,1,27,13,30.0,71.46,0.95,20.77,843.7
2020,1,27,14,29.57,74.31,0.8,58.32,717.28
2020,1,27,15,29.0,79.38,0.57,9.63,556.28
2020,1,27,16,28.48,85.03,0.37,12.16,328.23
2020,1,27,17,27.91,91.01,0.43,16.9,113.72
2020,1,27,18,27.09,93.28,0.78,21.35,0.0
2020,1,27,19,26.51,93.77,1.05,15.17,0.0
2020,1,27,20,26.02,95.43,1.2,9.98,0.0
2020,1,27,21,25.61,97.07,1.28,3.08,0.0
2020,1,27,22,25.29,98.27,1.29,2.16,0.0
2020,1,27,23,24.98,99.55,1.28,1.23,0.0
2020,1,28,0,24.66,100.0,1.29,66.96,0.0
2020,1,28,1,24.36,100.0,1.28,18.14,0.0
2020,1,28,2,24.11,100.0,1.22,48.33,0.0
2020,1,28,3,23.98,100.0,1.03,44.21,0.0
2020,1,28,4,23.94,100.0,0.95,44.4,0.0
2020,1,28,5,23.91,100.0,0.94,76.21,0.0
2020,1,28,6,24.07,98.42,0.76,55.76,29.2
2020,1,28,7,24.96,94.22,0.58,36.01,223.1
2020,1,28,8,26.3,88.02,0.48,17.38,470.12
2020,1,28,9,27.82,80.68,0.79,11.51,706.85
2020,1,28,10,28.8,76.21,1.0,75.95,863.03
2020,1,28,11,29.43,73.43,1.05,31.54,915.8
2020,1,28,12,29.83,71.58,1.05,19.56,926.75
2020,1,28,13,29.95,71.18,0.97,77.49,846.75
2020,1,28,14,29.68,73.34,0.77,16.09,740.4
2020,1,28,15,29.15,78.41,0.47,24.2,542.38
2020,1,28,16,28.57,85.14,0.37,30.39,324.17
2020,1,28,17,27.84,89.58,0.47,36.98,112.62
2020,1,28,18,26.83,93.99,0.78,41.91,0.0
2020,1,28,19,25.97,96.11,0.97,64.56,0.0
2020,1,28,20,25.49,97.78,1.01,88.99,0.0
2020,1,28,21,25.24,98.88,0.96,59.33,0.0
2020,1,28,22,25.02,99.78,0.9,56.16,0.0
2020,1,28,23,24.84,100.0,1.08,66.29,0.0
2020,1,29,0,24.89,99.05,1.0,89.53,0.0
2020,1,29,1,25.07,97.16,0.71,95.62,0.0
2020,1,29,2,25.06,96.46,0.52,90.42,0.0
2020,1,29,3,24.89,96.62,0.58,99.46,0.0
2020,1,29,4,24.77,96.66,0.56,99.43,0.0
2020,1,29,5,24.67,96.8,0.51,99.37,0.0
2020,1,29,6,24.6,95.49,0.58,97.13,29.25
2020,1,29,7,25.31,94.67,0.42,98.72,216.75
2020,1,29,8,26.81,87.44,0.45,98.75,453.35
2020,1,29,9,27.93,81.9,0.61,67.35,650.42
2020,1,29,10,28.88,76.98,0.67,63.78,767.4
2020,1,29,11,29.66,73.14,0.67,92.26,827.78
2020,1,29,12,30.0,71.95,0.55,36.21,927.45
2020,1,29,13,30.06,72.43,0.39,67.93,876.25
2020,1,29,14,29.79,74.92,0.22,45.86,741.45
2020,1,29,15,29.37,79.44,0.31,34.78,550.15
2020,1,29,16,28.78,85.86,0.4,50.73,317.1
2020,1,29,17,27.92,92.67,0.42,66.7,105.47
2020,1,29,18,26.84,96.61,0.63,87.29,0.0
2020,1,29,19,26.3,98.14,0.78,95.98,0.0
2020,1,29,20,26.09,98.27,0.79,91.39,0.0
2020,1,29,21,25.79,98.79,0.71,79.71,0.0
2020,1,29,22,25.53,99.13,0.61,59.79,0.0
2020,1,29,23,25.29,98.86,0.7,71.36,0.0
2020,1,30,0,25.15,98.24,0.76,99.72,0.0
2020,1,30,1,24.88,98.87,0.62,99.99,0.0
2020,1,30,2,24.63,99.33,0.76,99.35,0.0
2020,1,30,3,24.44,99.62,0.8,99.13,0.0
2020,1,30,4,24.32,99.63,0.62,99.5,0.0
2020,1,30,5,24.29,99.37,0.63,99.72,0.0
2020,1,30,6,24.4,98.86,0.62,98.9,14.1
2020,1,30,7,24.95,97.32,0.62,91.28,113.0
2020,1,30,8,25.69,95.51,0.5,87.35,239.62
2020,1,30,9,27.04,88.36,0.77,72.28,477.9
2020,1,30,10,28.35,78.67,0.8,54.97,757.97
2020,1,30,11,29.09,73.41,0.71,50.29,766.58
2020,1,30,12,29.55,70.98,0.63,58.8,724.4
2020,1,30,13,29.68,70.49,0.63,64.32,746.88
2020,1,30,14,29.47,72.28,0.6,44.6,602.62
2020,1,30,15,29.13,75.97,0.42,42.54,460.77
2020,1,30,16,28.64,83.15,0.19,32.51,293.25
2020,1,30,17,27.94,88.24,0.32,23.04,113.25
2020,1,30,18,27.3,90.01,0.51,13.4,0.0
2020,1,30,19,26.86,89.47,0.73,34.47,0.0
2020,1,30,20,26.41,91.03,0.81,49.16,0.0
2020,1,30,21,25.99,91.33,0.86,95.63,0.0
2020,1,30,22,25.67,92.19,0.9,49.38,0.0
2020,1,30,23,25.36,93.06,0.92,34.06,0.0
2020,1,31,0,25.08,93.84,0.93,16.54,0.0
2020,1,31,1,24.86,94.28,0.9,15.77,0.0
2020,1,31,2,24.65,94.65,0.9,68.25,0.0
2020,1,31,3,24.54,94.52,0.82,86.33,0.0
2020,1,31,4,24.29,95.48,0.85,70.79,0.0
2020,1,31,5,23.71,98.33,1.08,68.19,0.0
2020,1,31,6,23.33,99.64,1.03,70.3,26.35
2020,1,31,7,24.83,93.2,0.63,72.67,175.95
2020,1,31,8,26.56,85.63,0.38,73.19,371.42
2020,1,31,9,27.95,79.47,0.28,51.97,628.25
2020,1,31,10,28.86,75.68,0.21,79.42,777.42
2020,1,31,11,29.5,72.66,0.17,62.68,747.85
2020,1,31,12,29.79,71.14,0.16,72.42,730.25
2020,1,31,13,29.84,71.01,0.16,95.95,438.85
2020,1,31,14,29.53,72.94,0.3,98.01,137.52
2020,1,31,15,28.97,78.81,0.4,100.0,158.27
2020,1,31,16,28.51,85.25,0.4,98.43,90.5
2020,1,31,17,27.8,91.51,0.37,95.96,44.83
2020,1,31,18,26.75,95.55,0.95,91.83,0.0
2020,1,31,19,25.98,96.95,1.16,91.19,0.0
2020,1,31,20,25.55,97.56,0.91,85.09,0.0
2020,1,31,21,25.38,97.41,0.82,95.51,0.0
2020,1,31,22,25.34,96.76,0.83,96.08,0.0
2020,1,31,23,25.17,97.05,0.69,97.52,0.0
2020,2,1,0,24.9,97.68,0.6,100.0,0.0
2020,2,1,1,24.67,98.03,0.61,100.0,0.0
2020,2,1,2,24.44,98.54,0.59,99.84,0.0
2020,2,1,3,24.22,99.09,0.52,100.0,0.0
2020,2,1,4,24.06,99.2,0.54,100.0,0.0
2020,2,1,5,23.88,99.28,0.67,100.0,0.0
2020,2,1,6,23.92,99.16,0.66,100.0,8.07
2020,2,1,7,24.54,98.5,0.52,100.0,50.0
2020,2,1,8,25.19,97.97,0.33,100.0,100.9
2020,2,1,9,25.95,97.03,0.29,99.37,169.93
2020,2,1,10,26.27,95.06,0.37,100.0,184.3
2020,2,1,11,26.39,92.9,0.4,99.28,207.5
2020,2,1,12,26.45,91.56,0.4,99.44,145.93
2020,2,1,13,26.5,91.51,0.35,99.69,108.12
2020,2,1,14,26.43,92.75,0.31,100.0,188.23
2020,2,1,15,26.21,94.69,0.27,100.0,82.25
2020,2,1,16,25.97,96.5,0.26,100.0,76.53
2020,2,1,17,25.68,98.02,0.4,100.0,18.95
2020,2,1,18,25.33,96.61,0.74,100.0,0.0
2020,2,1,19,25.11,96.17,0.81,100.0,0.0
2020,2,1,20,24.86,96.43,0.9,99.69,0.0
2020,2,1,21,24.68,96.53,0.91,99.37,0.0
2020,2,1,22,24.49,96.64,0.91,97.08,0.0
2020,2,1,23,24.27,96.98,0.91,96.99,0.0
2020,2,2,0,23.99,97.47,0.93,69.86,0.0
2020,2,2,1,23.6,98.54,1.05,78.26,0.0
2020,2,2,2,23.33,99.67,0.87,98.16,0.0
2020,2,2,3,23.43,99.75,0.68,97.54,0.0
2020,2,2,4,23.42,99.52,0.63,100.0,0.0
2020,2,2,5,23.45,98.11,0.85,99.99,0.0
2020,2,2,6,23.71,96.29,0.66,100.0,11.43
2020,2,2,7,24.09,98.9,0.37,100.0,81.5
2020,2,2,8,24.79,97.93,0.48,100.0,192.5
2020,2,2,9,25.66,91.86,0.5,99.96,285.88
2020,2,2,10,27.0,78.33,0.53,98.79,425.85
2020,2,2,11,28.03,73.42,0.48,99.64,502.17
2020,2,2,12,28.63,71.07,0.41,98.8,462.88
2020,2,2,13,28.95,70.11,0.41,97.75,198.55
2020,2,2,14,28.91,71.42,0.39,100.0,115.28
2020,2,2,15,28.42,76.33,0.3,100.0,118.82
2020,2,2,16,27.82,84.13,0.17,100.0,107.2
2020,2,2,17,27.21,91.15,0.3,100.0,47.28
2020,2,2,18,26.56,90.61,0.55,100.0,0.0
2020,2,2,19,26.23,89.68,0.65,100.0,0.0
2020,2,2,20,25.92,90.15,0.63,100.0,0.0
2020,2,2,21,25.68,90.62,0.35,100.0,0.0
2020,2,2,22,25.33,92.1,0.14,99.68,0.0
2020,2,2,23,24.79,94.72,0.48,100.0,0.0
2020,2,3,0,24.17,97.66,0.9,100.0,0.0
2020,2,3,1,23.71,99.62,0.94,100.0,0.0
2020,2,3,2,23.58,99.92,0.81,100.0,0.0
2020,2,3,3,23.49,99.72,0.99,100.0,0.0
2020,2,3,4,23.44,99.2,1.09,100.0,0.0
2020,2,3,5,23.58,98.11,0.96,100.0,0.0
2020,2,3,6,23.78,97.23,0.84,99.48,13.35
2020,2,3,7,24.48,98.63,0.42,99.79,91.28
2020,2,3,8,25.41,97.26,0.38,98.74,218.1
2020,2,3,9,26.36,91.74,0.37,99.21,395.77
2020,2,3,10,27.35,82.07,0.34,99.29,450.35
2020,2,3,11,28.27,76.8,0.37,100.0,450.65
2020,2,3,12,28.69,75.31,0.44,90.33,590.08
2020,2,3,13,28.61,77.01,0.41,88.26,559.6
2020,2,3,14,28.49,78.75,0.29,89.55,508.95
2020,2,3,15,28.21,81.35,0.12,47.85,433.75
2020,2,3,16,27.83,85.82,0.13,44.13,253.1
2020,2,3,17,27.26,93.81,0.23,41.01,88.93
2020,2,3,18,26.57,92.28,0.45,34.94,0.0
2020,2,3,19,26.29,91.84,0.51,25.17,0.0
2020,2,3,20,26.12,92.23,0.46,46.66,0.0
2020,2,3,21,26.0,92.49,0.36,75.18,0.0
2020,2,3,22,25.85,93.1,0.11,83.92,0.0
2020,2,3,23,25.53,94.71,0.31,67.12,0.0
2020,2,4,0,25.15,96.47,0.55,87.77,0.0
2020,2,4,1,24.8,97.87,0.77,95.94,0.0
2020,2,4,2,24.51,98.64,0.92,82.92,0.0
2020,2,4,3,24.34,98.59,1.01,64.9,0.0
2020,2,4,4,24.21,98.38,1.02,72.83,0.0
2020,2,4,5,24.05,98.32,1.05,73.9,0.0
2020,2,4,6,23.99,97.88,0.98,52.93,23.4
2020,2,4,7,24.74,98.23,0.5,31.11,197.32
2020,2,4,8,25.24,98.12,0.4,13.12,443.55
2020,2,4,9,25.76,97.25,0.33,8.65,674.4
2020,2,4,10,26.35,95.15,0.36,30.04,767.2
2020,2,4,11,26.82,89.55,0.44,33.5,837.75
2020,2,4,12,27.67,80.89,0.41,41.42,872.3
2020,2,4,13,28.43,75.53,0.33,29.86,871.38
2020,2,4,14,28.82,73.68,0.22,3.4,797.42
2020,2,4,15,28.84,74.29,0.08,0.31,606.12
2020,2,4,16,28.31,79.42,0.18,0.51,368.27
2020,2,4,17,27.65,89.7,0.28,0.72,132.65
2020,2,4,18,26.6,87.65,0.36,0.93,0.0
2020,2,4,19,26.14,87.89,0.64,1.13,0.0
2020,2,4,20,25.84,87.99,0.74,1.34,0.0
2020,2,4,21,25.62,88.2,0.69,1.54,0.0
2020,2,4,22,25.36,89.06,0.53,1.68,0.0
2020,2,4,23,24.81,91.89,0.65,0.93,0.0
2020,2,5,0,23.88,97.13,1.05,3.7,0.0
2020,2,5,1,23.06,100.0,1.17,0.35,0.0
2020,2,5,2,22.79,100.0,0.94,10.18,0.0
2020,2,5,3,22.73,100.0,0.92,6.48,0.0
2020,2,5,4,22.66,100.0,0.74,4.94,0.0
2020,2,5,5,22.58,100.0,0.71,4.63,0.0
2020,2,5,6,22.75,100.0,0.67,3.86,31.35
2020,2,5,7,24.1,94.0,0.57,3.1,246.65
2020,2,5,8,25.7,87.14,0.26,2.33,503.05
2020,2,5,9,27.21,80.73,0.34,1.56,731.3
2020,2,5,10,28.17,76.27,0.59,0.79,902.78
2020,2,5,11,28.77,72.74,0.73,0.03,1003.28
2020,2,5,12,29.21,70.37,0.74,2.16,1021.62
2020,2,5,13,29.39,69.57,0.68,2.8,962.33
2020,2,5,14,29.38,69.47,0.6,10.8,829.3
2020,2,5,15,29.05,71.49,0.47,0.31,635.25
2020,2,5,16,28.44,77.63,0.24,1.75,392.23
2020,2,5,17,27.9,87.45,0.29,3.2,145.73
2020,2,5,18,26.41,86.02,0.37,4.64,0.0
2020,2,5,19,25.9,86.67,0.59,5.87,0.0
2020,2,5,20,25.56,86.03,0.8,4.01,0.0
2020,2,5,21,24.96,88.6,1.06,4.69,0.0
2020,2,5,22,24.16,93.16,1.28,1.23,0.0
2020,2,5,23,23.37,98.16,1.42,2.47,0.0
2020,2,6,0,22.76,100.0,1.23,5.55,0.0
2020,2,6,1,22.62,100.0,0.77,2.16,0.0
2020,2,6,2,22.55,100.0,0.77,1.23,0.0
2020,2,6,3,22.34,100.0,0.73,2.78,0.0
2020,2,6,4,22.01,100.0,0.76,16.37,0.0
2020,2,6,5,21.72,100.0,1.0,49.02,0.0
2020,2,6,6,22.07,100.0,0.88,65.43,25.4
2020,2,6,7,24.32,90.18,0.62,79.02,178.4
2020,2,6,8,26.7,79.06,0.47,92.44,376.38
2020,2,6,9,28.35,71.85,0.51,58.31,650.45
2020,2,6,10,29.39,67.03,0.61,31.31,876.1
2020,2,6,11,30.18,64.18,0.65,0.62,986.85
2020,2,6,12,30.72,62.58,0.57,0.31,1005.95
2020,2,6,13,30.95,62.46,0.4,0.15,945.78
2020,2,6,14,30.79,64.32,0.21,0.38,809.53
2020,2,6,15,30.29,68.33,0.25,0.62,609.42
2020,2,6,16,29.61,76.34,0.39,23.99,329.73
2020,2,6,17,28.63,85.59,0.46,46.12,111.25
2020,2,6,18,27.13,92.75,0.74,77.46,0.0
2020,2,6,19,26.19,94.61,0.82,29.81,0.0
2020,2,6,20,25.78,95.45,0.81,13.71,0.0
2020,2,6,21,25.5,96.07,0.72,24.14,0.0
2020,2,6,22,25.29,96.54,0.6,48.09,0.0
2020,2,6,23,25.09,97.39,0.76,99.74,0.0
2020,2,7,0,24.91,97.84,0.71,99.73,0.0
2020,2,7,1,24.79,97.9,0.62,99.27,0.0
2020,2,7,2,24.67,97.87,0.71,99.69,0.0
2020,2,7,3,24.55,97.78,0.9,98.26,0.0
2020,2,7,4,24.42,97.09,0.73,98.46,0.0
2020,2,7,5,24.25,96.24,0.61,98.92,0.0
2020,2,7,6,24.09,96.24,0.48,99.16,15.3
2020,2,7,7,24.71,91.0,0.53,99.29,113.35
2020,2,7,8,25.73,83.01,0.59,98.19,261.52
2020,2,7,9,26.68,77.27,0.59,86.8,448.75
2020,2,7,10,27.32,75.0,0.46,49.63,779.53
2020,2,7,11,27.91,73.27,0.41,26.8,913.08
2020,2,7,12,28.74,70.37,0.42,37.73,927.6
2020,2,7,13,29.43,68.11,0.4,59.76,784.97
2020,2,7,14,29.62,68.09,0.42,36.95,719.05
2020,2,7,15,29.32,71.05,0.42,21.11,563.2
2020,2,7,16,28.74,78.38,0.4,17.99,343.5
2020,2,7,17,27.94,86.49,0.5,12.79,127.8
2020,2,7,18,26.66,92.7,0.76,6.09,0.0
2020,2,7,19,25.93,94.91,0.93,22.35,0.0
2020,2,7,20,25.61,95.87,0.91,28.26,0.0
2020,2,7,21,25.41,96.5,0.86,29.67,0.0
2020,2,7,22,25.22,96.94,0.93,33.12,0.0
2020,2,7,23,25.02,97.3,0.88,30.27,0.0
2020,2,8,0,24.75,97.9,0.91,37.08,0.0
2020,2,8,1,24.36,99.37,1.02,82.51,0.0
2020,2,8,2,23.96,100.0,1.08,82.87,0.0
2020,2,8,3,23.69,100.0,0.92,97.88,0.0
2020,2,8,4,23.56,100.0,0.93,87.54,0.0
2020,2,8,5,23.46,100.0,0.93,90.74,0.0
2020,2,8,6,23.59,99.59,0.86,94.85,19.27
2020,2,8,7,24.88,93.77,0.51,95.96,134.75
2020,2,8,8,26.41,85.59,0.19,96.35,292.33
2020,2,8,9,27.65,79.45,0.29,90.76,521.67
